,kwh,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,wchill
2024-10-23 20:00:00,0.604,17.0,11.9,72.0,0.0,,160.0,9.0,,1013.0,,1.0,17.105697015788582
2024-10-23 21:00:00,0.852,15.0,11.8,81.0,0.0,,140.0,7.6,,1012.4,,1.0,14.941317436203878
2024-10-23 22:00:00,0.753,12.2,10.6,90.0,0.0,,0.0,0.0,,1012.3,,1.0,20.7023
2024-10-23 23:00:00,0.487,16.1,13.4,84.0,0.0,,180.0,7.6,,1011.8,,1.0,16.22831289958787
2024-10-24 00:00:00,0.329,18.0,14.1,78.0,0.0,,210.0,9.0,,1012.0,,1.0,18.290733441588312
2024-10-24 01:00:00,0.717,17.8,13.9,78.0,0.0,,200.0,11.2,,1011.5,,1.0,17.83547563799891
2024-10-24 02:00:00,0.461,17.0,13.5,80.0,0.0,,210.0,9.0,,1011.0,,1.0,17.105697015788582
2024-10-24 03:00:00,0.419,16.1,13.4,84.0,0.0,,211.0,7.6,,1010.8,,1.0,16.22831289958787
2024-10-24 04:00:00,0.527,16.0,13.3,84.0,0.0,,210.0,11.0,,1011.0,,2.0,15.68758548285939
2024-10-24 05:00:00,0.562,16.0,13.7,86.0,0.0,,230.0,7.0,,1011.0,,3.0,16.20219818175784
2024-10-24 06:00:00,0.926,14.4,12.8,90.0,0.0,,220.0,5.4,,1010.4,,1.0,14.655983375895449
2024-10-24 07:00:00,1.051,13.3,12.2,93.0,0.0,,0.0,0.0,,1010.0,,1.0,21.38595
2024-10-24 08:00:00,1.256,13.9,12.1,89.0,0.0,,0.0,0.0,,1010.5,,2.0,21.758850000000002
2024-10-24 09:00:00,0.64,14.0,12.9,93.0,0.0,,319.0,9.7,,1011.0,,2.0,13.450877103604407
2024-10-24 10:00:00,0.198,15.0,13.4,90.0,0.0,,340.0,9.4,,1011.0,,3.0,14.68181569452004
2024-10-24 11:00:00,0.216,13.3,12.2,93.0,0.0,,0.0,0.0,,1012.0,,3.0,21.38595
2024-10-24 12:00:00,0.214,16.0,13.1,83.0,0.0,,357.0,12.6,,1013.0,,3.0,15.525554984730793
2024-10-24 13:00:00,0.216,18.0,11.3,65.0,0.0,,348.0,9.0,,1013.0,,3.0,18.290733441588312
2024-10-24 14:00:00,0.192,19.4,11.2,59.0,0.0,,340.0,5.4,,1012.4,,2.0,20.360030432161306
2024-10-24 15:00:00,0.191,20.0,10.1,53.0,0.0,,357.0,21.6,,1013.0,,3.0,19.925666783722345
2024-10-24 16:00:00,0.214,20.6,8.9,47.0,0.0,,353.0,11.2,,1012.2,,3.0,21.20976614345856
2024-10-24 17:00:00,0.213,19.4,6.2,42.0,0.0,,352.0,9.4,,1012.2,,3.0,19.913287956270217
2024-10-24 18:00:00,0.543,18.9,5.7,42.0,0.0,,354.0,9.4,,1011.9,,3.0,19.31880247198042
2024-10-24 19:00:00,0.526,18.3,4.5,40.0,0.0,,350.0,13.0,,1012.4,,3.0,18.291896395867195
2024-10-24 20:00:00,0.478,17.8,5.7,45.0,0.0,,344.0,11.2,,1012.6,,3.0,17.83547563799891
2024-10-24 21:00:00,0.411,16.1,5.7,50.0,0.0,,0.0,0.0,,1013.5,,3.0,23.126150000000003
2024-10-24 22:00:00,0.283,14.0,4.6,53.0,0.0,,4.0,17.3,,1015.0,,3.0,12.639032870692228
2024-10-24 23:00:00,0.327,12.8,4.0,55.0,0.0,,2.0,9.4,,1015.5,,3.0,12.06607956364495
2024-10-25 00:00:00,1.3,12.0,3.5,56.0,0.0,,350.0,19.8,,1016.0,,3.0,9.916967302422794
2024-10-25 01:00:00,0.923,11.1,2.9,57.0,0.0,,348.0,20.5,,1016.8,,3.0,8.719605098936619
2024-10-25 02:00:00,0.955,10.6,2.9,59.0,0.0,,348.0,7.6,,1017.0,,3.0,9.793335582667916
2024-10-25 03:00:00,1.477,10.0,2.1,58.0,0.0,,347.0,21.6,,1016.9,,3.0,7.227968759727892
2024-10-25 04:00:00,0.997,9.4,2.3,61.0,0.0,,0.0,0.0,,1016.8,,3.0,18.9621
2024-10-25 05:00:00,1.707,8.0,1.8,65.0,0.0,,350.0,6.0,,1017.0,,3.0,7.172264622880381
2024-10-25 06:00:00,1.43,7.8,1.6,65.0,0.0,,0.0,0.0,,1017.4,,3.0,17.9677
2024-10-25 07:00:00,1.868,7.2,1.1,65.0,0.0,,0.0,0.0,,1017.9,,3.0,17.5948
2024-10-25 08:00:00,1.717,6.1,0.6,68.0,0.0,,0.0,0.0,,1018.0,,1.0,16.91115
2024-10-25 09:00:00,1.688,5.6,0.6,70.0,0.0,,330.0,5.4,,1018.4,,1.0,4.616860556867533
2024-10-25 10:00:00,0.656,5.0,0.0,70.0,0.0,,344.0,17.3,,1019.0,,1.0,1.414694290019472
2024-10-25 11:00:00,0.314,6.1,0.0,65.0,0.0,,0.0,0.0,,1019.6,,1.0,16.91115
2024-10-25 12:00:00,0.365,8.3,0.5,58.0,0.0,,341.0,5.4,,1019.8,,1.0,7.697045967251097
2024-10-25 13:00:00,0.364,10.0,0.6,52.0,0.0,,338.0,7.6,,1019.8,,1.0,9.091338057185745
2024-10-25 14:00:00,0.996,12.2,0.0,43.0,0.0,,343.0,13.7,,1019.3,,1.0,10.771871121085342
2024-10-25 15:00:00,1.066,13.0,-0.3,40.0,0.0,,342.0,12.6,,1019.0,,1.0,11.876936332589382
2024-10-25 16:00:00,0.381,14.4,-0.1,37.0,0.0,,334.0,9.4,,1017.6,,1.0,13.968433113372285
2024-10-25 17:00:00,1.001,14.4,-0.1,37.0,0.0,,332.0,5.4,,1016.7,,1.0,14.655983375895449
2024-10-25 18:00:00,3.156,15.0,0.0,36.0,0.0,,0.0,0.0,,1016.3,,1.0,22.442500000000003
2024-10-25 19:00:00,1.104,15.0,-0.7,34.0,0.0,,316.0,7.6,,1016.0,,1.0,14.941317436203878
2024-10-25 20:00:00,0.437,14.0,-0.5,37.0,0.0,,313.0,8.3,,1016.0,,1.0,13.65704030479013
2024-10-25 21:00:00,0.684,10.6,1.7,54.0,0.0,,230.0,5.4,,1015.9,,1.0,10.320907613133391
2024-10-25 22:00:00,1.386,7.2,2.3,71.0,0.0,,0.0,0.0,,1015.9,,1.0,17.5948
2024-10-25 23:00:00,1.571,6.1,2.2,76.0,0.0,,0.0,0.0,,1016.1,,1.0,16.91115
2024-10-26 00:00:00,1.084,6.0,3.2,82.0,0.0,,214.0,10.8,,1016.0,,3.0,3.6920326019561744
2024-10-26 01:00:00,1.278,5.6,2.8,82.0,0.0,,0.0,0.0,,1015.9,,3.0,16.6004
2024-10-26 02:00:00,1.411,6.7,3.3,79.0,0.0,,0.0,0.0,,1015.3,,3.0,17.28405
2024-10-26 03:00:00,1.879,7.2,4.3,82.0,0.0,,0.0,0.0,,1014.8,,3.0,17.5948
2024-10-26 04:00:00,1.195,7.2,4.3,82.0,0.0,,0.0,0.0,,1014.4,,3.0,17.5948
2024-10-26 05:00:00,1.577,7.0,4.7,85.0,0.0,,220.0,10.1,,1014.0,,2.0,5.02787433196862
2024-10-26 06:00:00,2.546,5.6,4.4,92.0,0.0,,0.0,0.0,,1013.4,,1.0,16.6004
2024-10-26 07:00:00,1.428,6.7,4.4,85.0,0.0,,0.0,0.0,,1013.0,,3.0,17.28405
2024-10-26 08:00:00,1.95,7.2,5.0,86.0,0.0,,0.0,0.0,,1012.7,,3.0,17.5948
2024-10-26 09:00:00,1.902,6.1,3.9,86.0,0.0,,0.0,0.0,,1012.4,,3.0,16.91115
2024-10-26 10:00:00,1.755,5.0,4.0,93.0,0.0,,0.0,0.0,,1012.8,,3.0,16.2275
2024-10-26 11:00:00,0.321,5.0,3.3,89.0,0.0,,0.0,0.0,,1013.4,,2.0,16.2275
2024-10-26 12:00:00,0.223,8.0,5.3,83.0,0.0,,257.0,10.4,,1014.0,,2.0,6.167690267097597
2024-10-26 13:00:00,0.284,11.1,5.0,66.0,0.0,,0.0,0.0,,1013.1,,1.0,20.01865
2024-10-26 14:00:00,0.61,14.0,4.6,53.0,0.0,,241.0,9.4,,1013.0,,3.0,13.492844725940447
2024-10-26 15:00:00,0.845,16.1,3.8,44.0,0.0,,290.0,13.0,,1012.8,,2.0,15.609684032409035
2024-10-26 16:00:00,0.247,15.6,4.0,46.0,0.0,,300.0,14.8,,1012.7,,1.0,14.836240803874677
2024-10-26 17:00:00,0.345,15.6,2.4,41.0,0.0,,270.0,13.0,,1012.5,,2.0,15.000090313441268
2024-10-26 18:00:00,1.927,17.2,1.2,34.0,0.0,,290.0,14.8,,1012.9,,2.0,16.80698972067094
2024-10-26 19:00:00,1.126,15.0,-1.2,33.0,0.0,,300.0,13.0,,1014.0,,1.0,14.268577850679954
2024-10-26 20:00:00,1.079,13.3,-2.2,34.0,0.0,,300.0,13.0,,1015.1,,1.0,12.195959206189553
2024-10-26 21:00:00,1.218,12.0,-2.6,36.0,0.0,,298.0,9.0,,1017.0,,1.0,11.180514886789958
2024-10-26 22:00:00,1.428,10.0,-3.3,39.0,0.0,,293.0,16.6,,1018.0,,1.0,7.72740205473774
2024-10-26 23:00:00,2.127,8.9,-3.3,42.0,0.0,,0.0,0.0,,1018.7,,1.0,18.65135
2024-10-27 00:00:00,1.168,9.0,-3.2,42.0,0.0,,280.0,9.0,,1019.0,,1.0,7.625405609390784
2024-10-27 01:00:00,3.042,6.1,-2.3,55.0,0.0,,0.0,0.0,,1019.9,,1.0,16.91115
2024-10-27 02:00:00,3.037,3.3,-2.2,67.0,0.0,,0.0,0.0,,1020.2,,1.0,15.17095
2024-10-27 03:00:00,2.792,5.6,-2.7,55.0,0.0,,289.0,7.6,,1020.6,,1.0,3.943356203649787
2024-10-27 04:00:00,2.382,5.6,-2.3,57.0,0.0,,288.0,5.4,,1021.1,,1.0,4.616860556867533
2024-10-27 05:00:00,3.7,4.4,-1.6,65.0,0.0,,0.0,0.0,,1021.9,,1.0,15.8546
2024-10-27 06:00:00,2.333,5.0,-2.1,60.0,0.0,,270.0,11.0,,1022.0,,1.0,2.4499251333749514
2024-10-27 07:00:00,2.619,4.4,-1.6,65.0,0.0,,290.0,19.8,,1023.1,,1.0,0.3348322856534107
2024-10-27 08:00:00,3.016,5.0,-4.3,51.0,0.0,,300.0,14.8,,1023.9,,1.0,1.7800292300994331
2024-10-27 09:00:00,0.62,3.9,-7.3,44.0,0.0,,290.0,13.0,,1024.5,,1.0,0.7355972895955891
2024-10-27 10:00:00,0.441,3.0,-7.5,46.0,0.0,,294.0,19.1,,1025.0,,1.0,-1.3360370984424093
2024-10-27 11:00:00,1.62,3.9,-6.7,46.0,0.0,,285.0,5.4,,1025.9,,1.0,2.6774845577371393
2024-10-27 12:00:00,1.587,5.6,-6.0,43.0,0.0,,260.0,13.0,,1026.1,,1.0,2.808215934085988
2024-10-27 13:00:00,1.481,7.2,-6.5,37.0,0.0,,256.0,11.2,,1025.5,,1.0,5.061375867330272
2024-10-27 14:00:00,0.471,8.0,-6.2,36.0,0.0,,262.0,9.0,,1025.0,,1.0,6.4403691835910575
2024-10-27 15:00:00,0.395,9.4,-5.7,34.0,0.0,,210.0,20.5,,1023.5,,1.0,6.570174463600547
2024-10-27 16:00:00,0.509,11.1,-5.0,32.0,0.0,,240.0,16.6,,1022.6,,1.0,9.094732519805415
2024-10-27 17:00:00,1.555,11.7,-4.9,31.0,0.0,,240.0,11.2,,1022.0,,1.0,10.484342751104695
2024-10-27 18:00:00,1.534,12.2,-6.3,27.0,0.0,,284.0,9.4,,1021.7,,3.0,11.352696982497196
2024-10-27 19:00:00,2.209,12.0,-5.5,29.0,0.0,,290.0,13.0,,1022.0,,3.0,10.611015536873365
2024-10-27 20:00:00,3.232,10.6,-5.0,33.0,0.0,,280.0,9.4,,1022.5,,3.0,9.450343432769856
2024-10-27 21:00:00,1.596,9.4,-4.2,38.0,0.0,,300.0,7.6,,1022.7,,2.0,8.389340531703567
2024-10-27 22:00:00,1.567,5.0,-2.1,60.0,0.0,,0.0,0.0,,1023.2,,1.0,16.2275
2024-10-27 23:00:00,1.905,7.2,-1.7,53.0,0.0,,0.0,0.0,,1024.1,,3.0,17.5948
2024-10-28 00:00:00,1.596,8.0,-2.1,49.0,0.0,,320.0,17.0,,1024.0,,3.0,5.192296106252209
2024-10-28 01:00:00,2.126,7.2,-1.7,53.0,2.2,,290.0,5.4,,1025.3,,9.0,6.442155614872608
2024-10-28 02:00:00,2.006,5.0,-0.6,67.0,0.0,,301.0,7.6,,1026.3,,3.0,3.2413586781676096
2024-10-28 03:00:00,3.13,5.0,-3.8,53.0,0.0,,311.0,9.4,,1026.8,,3.0,2.792106008724173
2024-10-28 04:00:00,4.22,5.0,-4.3,51.0,0.0,,320.0,6.0,,1027.0,,3.0,3.7233507132580606
2024-10-28 05:00:00,2.531,4.4,-9.7,36.0,0.0,,331.0,14.0,,1027.7,,3.0,1.1721249297511638
2024-10-28 06:00:00,3.885,3.9,-10.5,34.0,0.0,,345.0,15.8,,1028.2,,3.0,0.26614869694644794
2024-10-28 07:00:00,4.813,3.3,-10.0,37.0,0.0,,339.0,5.4,,1028.8,,3.0,1.992998910985236
2024-10-28 08:00:00,1.284,1.1,-9.5,45.0,0.0,,0.0,0.0,,1029.8,,1.0,13.80365
2024-10-28 09:00:00,0.33,-2.0,-8.5,61.0,0.0,,328.0,16.2,,1031.0,,1.0,-7.114667975777398
2024-10-28 10:00:00,0.467,-1.7,-8.9,58.0,0.0,,0.0,0.0,,1031.2,,1.0,12.06345
2024-10-28 11:00:00,0.659,0.0,-8.9,51.0,0.0,,0.0,0.0,,1031.9,,1.0,13.12
2024-10-28 12:00:00,0.782,2.2,-9.4,42.0,0.0,,307.0,5.4,,1032.4,,1.0,0.7381085586067468
2024-10-28 13:00:00,0.859,4.4,-10.5,33.0,0.0,,310.0,11.2,,1032.5,,1.0,1.6870853618706314
2024-10-28 14:00:00,1.265,6.0,-11.2,28.0,0.0,,316.0,14.0,,1033.0,,1.0,3.134231433851343
2024-10-28 15:00:00,1.087,7.2,-12.2,24.0,0.0,,322.0,5.4,,1032.3,,1.0,6.442155614872608
2024-10-28 16:00:00,1.957,8.3,-13.0,21.0,0.0,,320.0,5.4,,1031.5,,1.0,7.697045967251097
2024-10-28 17:00:00,1.208,8.3,-12.8,21.0,0.0,,308.0,5.4,,1031.3,,1.0,7.697045967251097
2024-10-28 18:00:00,0.276,9.0,-12.8,20.0,0.0,,302.0,9.0,,1032.0,,1.0,7.625405609390784
2024-10-28 19:00:00,0.494,9.4,-12.5,20.0,0.0,,299.0,5.4,,1031.6,,1.0,8.951936319629587
2024-10-28 20:00:00,1.765,8.3,-13.0,21.0,0.0,,293.0,5.4,,1031.7,,1.0,7.697045967251097
2024-10-28 21:00:00,2.445,3.0,-8.1,44.0,0.0,,286.0,7.6,,1032.0,,1.0,0.9013669265603561
2024-10-28 22:00:00,3.217,0.6,-7.2,56.0,0.0,,0.0,0.0,,1033.0,,1.0,13.492899999999999
2024-10-28 23:00:00,3.788,-1.0,-8.7,56.0,0.0,,160.0,6.0,,1034.0,,1.0,-3.1744771059865804
2024-10-29 00:00:00,3.018,-1.7,-7.8,63.0,0.0,,0.0,0.0,,1034.4,,1.0,12.06345
2024-10-29 01:00:00,3.524,-2.8,-8.3,66.0,0.0,,0.0,0.0,,1034.8,,1.0,11.3798
2024-10-29 02:00:00,3.407,-3.3,-7.8,71.0,0.0,,0.0,0.0,,1035.1,,1.0,11.069049999999999
2024-10-29 03:00:00,5.183,-3.0,-7.5,71.0,0.0,,356.0,10.1,,1036.0,,1.0,-6.927425950042486
2024-10-29 04:00:00,5.028,-3.9,-7.9,74.0,0.0,,0.0,0.0,,1035.8,,1.0,10.69615
2024-10-29 05:00:00,3.141,-4.0,-8.0,74.0,0.0,,23.0,10.8,,1036.0,,1.0,-8.32514465677409
2024-10-29 06:00:00,3.517,-5.0,-8.2,78.0,0.0,,0.0,0.0,,1035.7,,2.0,10.0125
2024-10-29 07:00:00,3.46,-5.6,-8.8,78.0,0.0,,0.0,0.0,,1035.8,,1.0,9.6396
2024-10-29 08:00:00,4.92,-5.6,-8.3,81.0,0.0,,0.0,0.0,,1036.3,,1.0,9.6396
2024-10-29 09:00:00,3.749,-5.0,-7.8,81.0,0.0,,42.0,10.1,,1037.0,,1.0,-9.318486006444708
2024-10-29 10:00:00,3.225,-3.9,-6.7,81.0,0.0,,0.0,0.0,,1036.9,,2.0,10.69615
2024-10-29 11:00:00,2.746,-1.7,-5.0,78.0,0.0,,0.0,0.0,,1036.8,,2.0,12.06345
2024-10-29 12:00:00,2.49,1.1,-3.4,72.0,0.0,,20.0,5.4,,1037.0,,3.0,-0.5167817937717426
2024-10-29 13:00:00,2.158,3.9,-1.7,67.0,0.0,,0.0,0.0,,1037.0,,3.0,15.543849999999999
2024-10-29 14:00:00,2.043,7.0,-0.7,58.0,0.0,,71.0,5.4,,1036.5,,3.0,6.213993732621975
2024-10-29 15:00:00,1.941,9.0,-2.0,46.0,0.0,,190.0,11.0,,1036.0,,3.0,7.263619805914748
2024-10-29 16:00:00,1.484,10.0,-1.7,44.0,0.0,,200.0,7.6,,1035.7,,3.0,9.091338057185745
2024-10-29 17:00:00,1.438,10.6,-2.8,39.0,0.0,,210.0,11.2,,1034.6,,3.0,9.158728623959835
2024-10-29 18:00:00,1.58,10.6,-1.2,44.0,0.0,,170.0,11.2,,1034.2,,3.0,9.158728623959835
2024-10-29 19:00:00,1.156,10.6,0.0,48.0,0.0,,180.0,11.2,,1034.0,,3.0,9.158728623959835
2024-10-29 20:00:00,0.567,10.0,1.1,54.0,0.0,,200.0,6.0,,1034.0,,3.0,9.471540562628597
2024-10-29 21:00:00,0.575,8.9,1.8,61.0,0.0,,180.0,5.4,,1033.5,,3.0,8.381531614003002
2024-10-29 22:00:00,0.732,9.4,2.3,61.0,0.0,,162.0,5.4,,1033.5,,3.0,8.951936319629587
2024-10-29 23:00:00,0.895,10.0,3.3,63.0,0.0,,162.0,6.0,,1034.0,,3.0,9.471540562628597
2024-10-30 00:00:00,0.619,10.6,3.8,63.0,0.0,,180.0,5.4,,1034.0,,3.0,10.320907613133391
2024-10-30 01:00:00,0.682,10.6,4.5,66.0,0.0,,190.0,9.4,,1033.0,,3.0,9.450343432769856
2024-10-30 02:00:00,0.852,11.1,4.3,63.0,0.0,,170.0,11.2,,1033.0,,3.0,9.761280499934774
2024-10-30 03:00:00,1.837,11.1,5.0,66.0,0.0,,200.0,9.4,,1033.0,,3.0,10.04482891705965
2024-10-30 04:00:00,0.903,11.0,5.5,69.0,0.0,,190.0,9.0,,1033.0,,3.0,9.995478460990233
2024-10-30 05:00:00,0.833,10.0,6.7,80.0,0.0,,190.0,11.2,,1033.0,,3.0,8.435666372789914
2024-10-30 06:00:00,0.717,10.0,7.8,86.0,1.0,,190.0,9.4,,1031.5,,9.0,8.736960851622106
2024-10-30 07:00:00,0.804,10.0,8.3,89.0,0.9,,190.0,9.0,,1031.0,,8.0,8.81044203519051
2024-10-30 08:00:00,1.454,10.0,8.3,89.0,0.4,,190.0,13.0,,1031.0,,8.0,8.172640661002312
2024-10-30 09:00:00,0.611,9.4,8.3,93.0,0.9,,170.0,5.4,,1031.0,,8.0,8.951936319629587
2024-10-30 10:00:00,1.571,10.0,8.3,89.0,0.6,,200.0,11.2,,1031.0,,8.0,8.435666372789914
2024-10-30 11:00:00,1.409,10.0,8.3,89.0,0.7,,170.0,14.8,,1030.3,,5.0,7.938619595087757
2024-10-30 12:00:00,0.779,10.0,8.9,93.0,0.6,,190.0,7.0,,1030.0,,8.0,9.225242247496382
2024-10-30 13:00:00,2.095,10.0,8.9,93.0,0.3,,170.0,9.4,,1030.0,,5.0,8.736960851622106
2024-10-30 14:00:00,1.164,11.1,10.0,93.0,0.3,,180.0,13.0,,1028.8,,5.0,9.513746842731392
2024-10-30 15:00:00,4.961,12.0,10.9,93.0,0.3,,170.0,11.0,,1027.0,,5.0,10.873890810319594
2024-10-30 16:00:00,1.403,11.7,10.6,93.0,0.4,,190.0,9.4,,1026.5,,5.0,10.758211498207402
2024-10-30 17:00:00,0.565,12.2,10.6,90.0,0.2,,180.0,11.2,,1025.0,,5.0,11.086894627079632
2024-10-30 18:00:00,0.481,12.0,10.9,93.0,0.0,,180.0,11.0,,1025.0,,5.0,10.873890810319594
2024-10-30 19:00:00,0.8,12.8,11.7,93.0,0.0,,180.0,9.4,,1024.0,,5.0,12.06607956364495
2024-10-30 20:00:00,0.428,12.8,11.7,93.0,0.0,,170.0,7.6,,1023.2,,5.0,12.3673265094359
2024-10-30 21:00:00,0.449,13.0,11.9,93.0,0.0,,170.0,6.0,,1023.0,,5.0,12.920454472250917
2024-10-30 22:00:00,0.61,12.2,11.1,93.0,0.0,,170.0,5.4,,1022.0,,5.0,12.146202671138468
2024-10-30 23:00:00,1.055,12.2,11.7,97.0,0.0,,0.0,0.0,,1022.0,,5.0,20.7023
2024-10-31 00:00:00,0.615,12.2,11.7,97.0,0.0,,0.0,0.0,,1021.4,,5.0,20.7023
2024-10-31 01:00:00,0.606,12.2,11.7,97.0,0.0,,0.0,0.0,,1021.0,,5.0,20.7023
2024-10-31 02:00:00,0.813,12.8,11.7,93.0,0.0,,0.0,0.0,,1020.6,,5.0,21.075200000000002
2024-10-31 03:00:00,0.404,12.2,11.7,97.0,0.0,,0.0,0.0,,1019.7,,5.0,20.7023
2024-10-31 04:00:00,0.623,13.0,11.9,93.0,0.0,,200.0,7.0,,1019.0,,5.0,12.713720214627111
2024-10-31 05:00:00,0.605,12.2,11.7,97.0,0.0,,210.0,5.4,,1018.3,,5.0,12.146202671138468
2024-10-31 06:00:00,1.007,12.2,11.7,97.0,0.0,,220.0,7.6,,1017.7,,5.0,11.66532898395372
2024-10-31 07:00:00,0.404,12.2,11.7,97.0,0.0,,240.0,5.4,,1017.0,,5.0,12.146202671138468
2024-10-31 08:00:00,0.428,12.0,10.9,93.0,0.0,,240.0,6.0,,1017.0,,5.0,11.77081650237681
2024-10-31 09:00:00,0.921,11.7,10.6,93.0,0.0,,230.0,5.4,,1016.9,,5.0,11.575797965511882
2024-10-31 10:00:00,0.594,11.1,10.0,93.0,0.0,,0.0,0.0,,1016.7,,5.0,20.01865
2024-10-31 11:00:00,0.367,10.6,9.4,92.0,0.0,,200.0,7.6,,1017.3,,5.0,9.793335582667916
2024-10-31 12:00:00,0.263,11.7,10.6,93.0,0.0,,200.0,5.4,,1017.3,,5.0,11.575797965511882
2024-10-31 13:00:00,0.186,12.0,11.5,97.0,0.0,,150.0,6.0,,1017.0,,5.0,11.77081650237681
2024-10-31 14:00:00,0.187,15.0,13.4,90.0,0.0,,0.0,0.0,,1016.3,,5.0,22.442500000000003
2024-10-31 15:00:00,0.187,18.9,14.0,73.0,0.0,,160.0,5.4,,1015.5,,3.0,19.78962572653472
2024-10-31 16:00:00,0.188,21.7,13.9,61.0,0.0,,225.0,7.6,,1014.5,,3.0,22.78028980408817
2024-10-31 17:00:00,0.188,22.2,13.8,59.0,0.0,,220.0,13.0,,1013.9,,3.0,23.046727403815748
2024-10-31 18:00:00,0.729,23.0,14.0,57.0,0.0,,220.0,17.0,,1013.0,,2.0,23.873296826923713
2024-10-31 19:00:00,0.287,22.2,13.3,57.0,0.0,,220.0,13.0,,1012.6,,3.0,23.046727403815748
2024-10-31 20:00:00,0.278,21.1,12.8,59.0,0.0,,230.0,13.0,,1012.5,,3.0,21.70562122208667
2024-10-31 21:00:00,0.358,18.3,12.3,68.0,0.0,,220.0,7.6,,1012.4,,2.0,18.802303826355846
2024-10-31 22:00:00,0.715,18.3,11.6,65.0,0.0,,220.0,9.4,,1012.3,,1.0,18.605419890832675
2024-10-31 23:00:00,0.64,19.0,11.3,61.0,0.0,,230.0,11.0,,1012.0,,1.0,19.297856487264234
2024-11-01 00:00:00,0.208,18.3,11.1,63.0,0.0,,220.0,9.4,,1011.9,,3.0,18.605419890832675
2024-11-01 01:00:00,0.213,17.8,10.7,63.0,0.0,,210.0,11.2,,1011.6,,1.0,17.83547563799891
2024-11-01 02:00:00,0.312,18.3,10.6,61.0,0.0,,211.0,9.4,,1010.8,,3.0,18.605419890832675
2024-11-01 03:00:00,0.384,18.3,11.1,63.0,0.0,,220.0,9.4,,1010.2,,3.0,18.605419890832675
2024-11-01 04:00:00,0.73,19.0,11.8,63.0,0.0,,210.0,7.0,,1010.0,,3.0,19.69067614888857
2024-11-01 05:00:00,0.289,18.9,11.7,63.0,0.0,,230.0,9.4,,1008.8,,3.0,19.31880247198042
2024-11-01 06:00:00,0.495,17.8,12.3,70.0,0.0,,220.0,5.4,,1008.4,,3.0,18.534735374156234
2024-11-01 07:00:00,0.513,16.7,12.2,75.0,0.0,,0.0,0.0,,1007.8,,3.0,23.49905
2024-11-01 08:00:00,0.585,18.0,13.1,73.0,0.0,,200.0,7.0,,1008.0,,3.0,18.527850159844995
2024-11-01 09:00:00,0.53,18.9,12.9,68.0,0.0,,210.0,14.8,,1007.3,,3.0,18.900910444766964
2024-11-01 10:00:00,0.838,17.8,12.9,73.0,0.0,,210.0,7.6,,1006.8,,3.0,18.217305888454028
2024-11-01 11:00:00,0.499,16.7,13.2,80.0,0.0,,190.0,5.4,,1006.9,,3.0,17.279845021777746
2024-11-01 12:00:00,0.451,16.7,13.2,80.0,0.3,,210.0,7.6,,1007.0,,8.0,16.93031042507004
2024-11-01 13:00:00,0.341,18.0,14.1,78.0,0.5,,200.0,9.0,,1007.0,,8.0,18.290733441588312
2024-11-01 14:00:00,0.78,18.9,14.4,75.0,0.0,,210.0,5.4,,1006.7,,3.0,19.78962572653472
2024-11-01 15:00:00,1.418,20.6,14.9,70.0,0.0,,242.0,9.4,,1006.3,,3.0,21.340053118565724
2024-11-01 16:00:00,0.774,23.9,15.1,58.0,0.0,,248.0,7.6,,1005.4,,3.0,25.354280730856146
2024-11-01 17:00:00,0.695,25.0,8.9,36.0,0.0,,256.0,22.3,,1005.6,,1.0,26.262324495312438
2024-11-01 18:00:00,1.639,24.0,9.2,39.0,0.0,,260.0,9.0,,1006.0,,2.0,25.40095199638666
2024-11-01 19:00:00,1.118,22.8,7.4,37.0,0.0,,265.0,11.2,,1007.8,,1.0,23.86099439774827
2024-11-01 20:00:00,0.58,21.7,6.0,36.0,0.0,,286.0,5.4,,1009.3,,2.0,22.983892078043603
2024-11-01 21:00:00,0.497,17.8,7.8,52.0,0.0,,323.0,7.6,,1011.1,,2.0,18.217305888454028
2024-11-01 22:00:00,0.444,16.7,4.4,44.0,0.0,,301.0,26.6,,1012.9,,2.0,15.472425780176826
2024-11-01 23:00:00,0.628,15.0,4.9,51.0,0.0,,293.0,6.0,,1015.0,,3.0,15.219730411999134
2024-11-02 00:00:00,0.859,14.4,4.4,51.0,0.0,,305.0,5.4,,1015.2,,2.0,14.655983375895449
2024-11-02 01:00:00,0.197,12.8,5.0,59.0,0.0,,308.0,5.4,,1015.8,,3.0,12.830688317890374
2024-11-02 02:00:00,0.218,13.9,4.5,53.0,0.0,,308.0,9.4,,1016.7,,3.0,13.373947629082494
2024-11-02 03:00:00,1.224,12.2,3.4,55.0,0.0,,316.0,18.7,,1017.7,,3.0,10.265019104469339
2024-11-02 04:00:00,0.959,11.0,3.3,59.0,0.0,,317.0,6.0,,1018.0,,1.0,10.621178532502702
2024-11-02 05:00:00,0.557,10.0,2.8,61.0,0.0,,329.0,5.4,,1019.2,,1.0,9.63642196638149
2024-11-02 06:00:00,1.118,8.3,2.7,68.0,0.0,,0.0,0.0,,1019.8,,2.0,18.27845
2024-11-02 07:00:00,1.227,8.0,3.5,73.0,0.0,,329.0,11.5,,1020.0,,3.0,5.974317521147185
2024-11-02 08:00:00,1.135,8.9,3.3,68.0,0.0,,30.0,5.4,,1021.0,,3.0,8.381531614003002
